n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	40	0.2	0.2	bsln	14	14	4	13	14	11	11	12	12	13	13	13	14	14	12	12	14	14	14	14	14	14	14	13	12	14	13	12	2
40	40	0.2	0.2	sig2	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	2	2
40	40	0.2	0.2	big2	14	14	4	13	14	12	12	12	12	13	13	13	14	14	12	12	14	14	14	14	14	14	14	14	12	14	13	14	2
40	40	0.2	0.2	s2or	14	14	4	13	14	12	12	12	12	13	13	13	14	14	12	12	14	14	14	14	14	14	14	14	12	14	13	14	4
80	40	0.2	0.2	raw	100	24	17	34	71	86	73	100	82	100	96	99	100	100	91	91	100	100	100	60	71	69	71	67	71	68	71	28	43
80	40	0.2	0.2	sig1	24	24	5	19	19	19	15	24	18	24	24	24	24	24	21	21	24	24	24	19	19	19	19	19	19	19	19	14	5
80	40	0.2	0.2	bsln	19	19	5	18	19	19	15	19	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	14	5
80	40	0.2	0.2	sig2	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4
80	40	0.2	0.2	big2	19	19	6	18	19	19	16	19	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	5
80	40	0.2	0.2	s2or	19	19	5	18	19	19	16	19	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	6
160	40	0.2	0.2	raw	100	46	17	53	75	89	55	100	59	100	96	97	100	98	95	95	100	97	100	52	75	58	75	63	75	69	75	27	48
160	40	0.2	0.2	sig1	46	46	10	42	32	39	23	46	24	46	44	45	46	46	43	43	46	45	46	32	32	32	32	27	32	31	32	18	14
160	40	0.2	0.2	bsln	32	32	9	32	32	31	23	32	24	32	32	32	32	32	32	32	32	32	32	32	32	32	32	27	32	31	32	18	14
160	40	0.2	0.2	sig2	9	9	9	9	9	8	3	9	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	4	9	8	9	0	9
160	40	0.2	0.2	big2	32	32	14	32	32	32	29	32	29	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	14
160	40	0.2	0.2	s2or	32	32	9	32	32	32	29	32	29	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	27	14
320	40	0.2	0.2	raw	100	68	17	70	76	93	43	100	46	100	94	98	100	98	93	93	100	96	100	37	76	40	76	58	76	62	76	25	51
320	40	0.2	0.2	sig1	68	68	15	63	54	62	32	68	33	68	63	67	68	67	62	62	68	65	68	37	54	39	54	41	54	44	54	21	33
320	40	0.2	0.2	bsln	54	54	14	54	54	52	32	54	33	54	53	54	54	54	52	52	54	53	54	37	54	39	54	41	54	44	54	21	33
320	40	0.2	0.2	sig2	14	14	14	14	14	12	1	14	1	14	13	14	14	14	12	12	14	13	14	12	14	14	14	3	14	4	14	0	14
320	40	0.2	0.2	big2	54	54	33	54	54	54	49	54	49	54	54	54	54	54	54	54	54	54	54	50	54	49	54	54	54	54	54	54	33
320	40	0.2	0.2	s2or	54	54	14	54	54	54	45	54	46	54	54	54	54	54	54	54	54	54	54	39	54	39	54	52	54	54	54	35	33
20	80	0.2	0.2	raw	100	8	24	30	65	61	95	68	100	98	100	99	99	100	96	96	98	100	100	65	37	65	39	65	60	65	61	41	24
20	80	0.2	0.2	sig1	8	8	3	7	6	0	5	2	8	6	8	7	7	8	5	5	6	8	8	6	6	6	6	6	3	6	3	6	0
20	80	0.2	0.2	bsln	6	6	2	6	6	0	5	2	6	6	6	6	6	6	5	5	6	6	6	6	6	6	6	6	3	6	3	6	0
20	80	0.2	0.2	sig2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
20	80	0.2	0.2	big2	6	6	2	6	6	0	5	2	6	6	6	6	6	6	5	5	6	6	6	6	6	6	6	6	3	6	3	6	0
20	80	0.2	0.2	s2or	6	6	2	6	6	2	5	2	6	6	6	6	6	6	5	5	6	6	6	6	6	6	6	6	3	6	3	6	2
40	80	0.2	0.2	raw	100	17	24	35	67	70	85	78	100	95	100	99	100	100	93	93	99	100	100	67	58	67	65	67	63	67	66	40	27
40	80	0.2	0.2	sig1	17	17	6	13	14	8	12	10	17	13	17	16	17	17	13	13	16	17	17	14	13	14	14	14	10	14	13	14	0
40	80	0.2	0.2	bsln	14	14	6	13	14	8	12	10	14	13	14	13	14	14	13	13	13	14	14	14	13	14	14	14	10	14	13	14	0
40	80	0.2	0.2	sig2	6	6	6	6	6	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	0
40	80	0.2	0.2	big2	14	14	6	13	14	8	12	10	14	13	14	13	14	14	13	13	13	14	14	14	13	14	14	14	10	14	13	14	0
40	80	0.2	0.2	s2or	14	14	6	13	14	9	13	11	14	13	14	13	14	14	13	13	13	14	14	14	13	14	14	14	11	14	13	14	6
80	80	0.2	0.2	raw	100	24	24	45	78	83	84	95	94	100	100	100	100	100	94	94	100	100	100	78	78	78	78	76	75	78	78	40	39
80	80	0.2	0.2	sig1	24	24	7	21	23	19	20	23	23	24	24	24	24	24	23	23	24	24	24	23	23	23	23	23	20	23	23	19	4
80	80	0.2	0.2	bsln	23	23	7	21	23	19	20	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	20	23	23	19	4
80	80	0.2	0.2	sig2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	4
80	80	0.2	0.2	big2	23	23	7	21	23	19	20	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	20	23	23	23	4
80	80	0.2	0.2	s2or	23	23	7	21	23	19	20	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	20	23	23	23	7
160	80	0.2	0.2	raw	100	46	24	66	88	91	68	100	81	100	99	100	100	100	96	96	100	100	100	85	88	87	88	76	87	86	88	41	47
160	80	0.2	0.2	sig1	46	46	11	39	41	41	29	46	36	46	45	46	46	46	44	44	46	46	46	41	41	41	41	38	40	41	41	29	12
160	80	0.2	0.2	bsln	41	41	11	39	41	40	29	41	35	41	41	41	41	41	40	40	41	41	41	41	41	41	41	38	40	41	41	29	12
160	80	0.2	0.2	sig2	11	11	11	11	11	11	8	11	8	11	11	11	11	11	11	11	11	11	11	11	11	11	11	8	11	11	11	1	10
160	80	0.2	0.2	big2	41	41	13	39	41	40	32	41	38	41	41	41	41	41	40	40	41	41	41	41	41	41	41	41	40	41	41	41	12
160	80	0.2	0.2	s2or	41	41	11	39	41	40	32	41	38	41	41	41	41	41	40	40	41	41	41	41	41	41	41	41	40	41	41	39	13
320	80	0.2	0.2	raw	100	68	24	77	89	94	61	100	63	100	96	99	100	100	94	94	100	99	100	75	89	79	89	74	89	79	89	37	52
320	80	0.2	0.2	sig1	68	68	19	68	63	63	40	68	41	68	65	68	68	68	63	63	68	68	68	63	63	63	63	53	63	57	63	28	35
320	80	0.2	0.2	bsln	63	63	19	63	63	60	40	63	41	63	61	63	63	63	60	60	63	63	63	63	63	63	63	53	63	57	63	28	35
320	80	0.2	0.2	sig2	19	19	19	19	19	16	7	19	8	19	17	19	19	19	16	16	19	19	19	19	19	19	19	9	19	13	19	2	17
320	80	0.2	0.2	big2	63	63	37	63	63	63	52	63	52	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	35
320	80	0.2	0.2	s2or	63	63	19	63	63	63	52	63	52	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	45	37
20	160	0.2	0.2	raw	100	8	46	52	69	46	95	47	100	96	100	99	99	100	95	96	98	100	100	69	10	69	13	69	54	69	59	47	22
20	160	0.2	0.2	sig1	8	8	4	5	7	0	4	0	8	5	8	7	7	8	4	5	6	8	8	7	1	7	2	7	0	7	0	7	0
20	160	0.2	0.2	bsln	7	7	3	5	7	0	4	0	7	5	7	7	7	7	4	5	6	7	7	7	1	7	2	7	0	7	0	7	0
20	160	0.2	0.2	sig2	3	3	3	3	3	0	3	0	3	3	3	3	3	3	3	3	3	3	3	3	1	3	2	3	0	3	0	3	0
20	160	0.2	0.2	big2	7	7	3	5	7	0	4	0	7	5	7	7	7	7	4	5	6	7	7	7	1	7	2	7	0	7	0	7	0
20	160	0.2	0.2	s2or	7	7	3	5	7	3	4	3	7	5	7	7	7	7	4	5	6	7	7	7	3	7	3	7	3	7	3	7	3
40	160	0.2	0.2	raw	100	17	46	57	77	56	90	66	100	95	100	99	100	100	93	93	97	100	100	77	55	77	59	77	66	77	70	47	30
40	160	0.2	0.2	sig1	17	17	10	16	16	4	13	7	17	14	17	16	17	17	14	14	14	17	17	16	13	16	16	16	7	16	9	16	0
40	160	0.2	0.2	bsln	16	16	10	16	16	4	13	7	16	14	16	15	16	16	14	14	14	16	16	16	13	16	16	16	7	16	9	16	0
40	160	0.2	0.2	sig2	10	10	10	10	10	4	9	7	10	9	10	9	10	10	9	9	9	10	10	10	10	10	10	10	7	10	8	10	0
40	160	0.2	0.2	big2	16	16	10	16	16	4	13	7	16	14	16	15	16	16	14	14	14	16	16	16	13	16	16	16	7	16	9	16	0
40	160	0.2	0.2	s2or	16	16	10	16	16	10	14	10	16	15	16	16	16	16	15	15	15	16	16	16	13	16	16	16	10	16	11	16	10
80	160	0.2	0.2	raw	100	24	46	64	86	76	89	82	100	98	100	100	100	100	94	94	100	100	100	86	83	86	84	85	78	86	84	46	40
80	160	0.2	0.2	sig1	24	24	11	23	23	13	19	15	24	23	24	24	24	24	22	22	24	24	24	23	23	23	23	23	15	23	21	22	1
80	160	0.2	0.2	bsln	23	23	11	23	23	13	19	15	23	22	23	23	23	23	21	21	23	23	23	23	23	23	23	23	15	23	21	22	1
80	160	0.2	0.2	sig2	11	11	11	11	11	9	10	9	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	9	11	11	10	1
80	160	0.2	0.2	big2	23	23	11	23	23	13	19	15	23	22	23	23	23	23	21	21	23	23	23	23	23	23	23	23	15	23	21	23	1
80	160	0.2	0.2	s2or	23	23	11	23	23	15	20	17	23	22	23	23	23	23	21	21	23	23	23	23	23	23	23	23	17	23	21	23	11
160	160	0.2	0.2	raw	100	46	46	81	96	88	88	98	99	100	100	100	100	100	98	99	100	100	100	96	96	96	96	92	92	96	96	49	48
160	160	0.2	0.2	sig1	46	46	21	45	45	41	41	44	45	46	46	46	46	46	44	45	46	46	46	45	45	45	45	45	41	45	45	37	8
160	160	0.2	0.2	bsln	45	45	21	45	45	41	41	43	44	45	45	45	45	45	43	44	45	45	45	45	45	45	45	45	41	45	45	37	8
160	160	0.2	0.2	sig2	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	13	8
160	160	0.2	0.2	big2	45	45	21	45	45	41	41	43	44	45	45	45	45	45	43	44	45	45	45	45	45	45	45	45	41	45	45	45	8
160	160	0.2	0.2	s2or	45	45	21	45	45	41	41	43	44	45	45	45	45	45	43	44	45	45	45	45	45	45	45	45	41	45	45	45	21
320	160	0.2	0.2	raw	100	68	46	88	97	93	83	99	88	99	99	99	100	99	95	95	100	99	100	96	97	97	97	90	95	95	97	41	56
320	160	0.2	0.2	sig1	68	68	32	66	66	66	59	68	63	68	68	68	68	68	66	66	68	68	68	66	66	66	66	65	64	66	66	36	30
320	160	0.2	0.2	bsln	66	66	32	66	66	64	59	66	62	66	66	66	66	66	64	64	66	66	66	66	66	66	66	65	64	66	66	36	30
320	160	0.2	0.2	sig2	32	32	32	32	32	32	31	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	31	32	32	32	5	27
320	160	0.2	0.2	big2	66	66	35	66	66	64	60	66	62	66	66	66	66	66	64	64	66	66	66	66	66	66	66	66	64	66	66	66	30
320	160	0.2	0.2	s2or	66	66	32	66	66	64	60	66	62	66	66	66	66	66	64	64	66	66	66	66	66	66	66	66	64	66	66	63	35
20	320	0.2	0.2	raw	100	8	68	68	72	37	96	38	100	97	100	98	99	100	97	97	98	100	100	72	2	72	2	72	51	72	51	54	18
20	320	0.2	0.2	sig1	8	8	7	7	7	0	5	0	8	5	8	6	7	8	5	5	6	8	8	7	0	7	0	7	0	7	0	7	0
20	320	0.2	0.2	bsln	7	7	6	6	7	0	5	0	7	5	7	6	7	7	5	5	6	7	7	7	0	7	0	7	0	7	0	7	0
20	320	0.2	0.2	sig2	6	6	6	6	6	0	5	0	6	5	6	5	6	6	5	5	5	6	6	6	0	6	0	6	0	6	0	6	0
20	320	0.2	0.2	big2	7	7	6	6	7	0	5	0	7	5	7	6	7	7	5	5	6	7	7	7	0	7	0	7	0	7	0	7	0
20	320	0.2	0.2	s2or	7	7	6	6	7	6	6	6	7	6	7	7	7	7	6	6	7	7	7	7	6	7	6	7	6	7	6	7	6
40	320	0.2	0.2	raw	100	17	68	72	76	42	89	44	100	92	100	98	100	100	91	91	93	100	100	76	34	76	42	76	59	76	62	55	21
40	320	0.2	0.2	sig1	17	17	15	15	16	0	12	0	17	13	17	15	17	17	13	13	14	17	17	16	7	16	13	16	2	16	4	16	0
40	320	0.2	0.2	bsln	16	16	14	15	16	0	12	0	16	13	16	15	16	16	13	13	14	16	16	16	7	16	13	16	2	16	4	16	0
40	320	0.2	0.2	sig2	14	14	14	14	14	0	11	0	14	12	14	13	14	14	12	12	13	14	14	14	7	14	13	14	2	14	4	14	0
40	320	0.2	0.2	big2	16	16	14	15	16	0	12	0	16	13	16	15	16	16	13	13	14	16	16	16	7	16	13	16	2	16	4	16	0
40	320	0.2	0.2	s2or	16	16	14	15	16	14	15	14	16	15	16	16	16	16	15	15	15	16	16	16	14	16	14	16	14	16	14	16	14
80	320	0.2	0.2	raw	100	24	68	70	87	60	88	67	100	94	100	98	100	100	91	91	97	100	100	87	73	87	76	87	74	87	79	50	37
80	320	0.2	0.2	sig1	24	24	18	23	24	6	18	8	24	21	24	23	24	24	19	19	22	24	24	24	21	24	23	24	11	24	16	24	0
80	320	0.2	0.2	bsln	24	24	18	23	24	6	18	8	24	21	24	23	24	24	19	19	22	24	24	24	21	24	23	24	11	24	16	24	0
80	320	0.2	0.2	sig2	18	18	18	18	18	6	16	8	18	17	18	18	18	18	17	17	18	18	18	18	18	18	18	18	10	18	14	18	0
80	320	0.2	0.2	big2	24	24	18	23	24	6	18	8	24	21	24	23	24	24	19	19	22	24	24	24	21	24	23	24	11	24	16	24	0
80	320	0.2	0.2	s2or	24	24	18	23	24	18	20	18	24	22	24	23	24	24	20	20	22	24	24	24	21	24	23	24	19	24	20	24	18
160	320	0.2	0.2	raw	100	46	68	86	97	82	93	88	99	99	100	99	100	100	97	97	100	100	100	97	96	97	97	96	91	97	95	60	37
160	320	0.2	0.2	sig1	46	46	36	46	46	36	41	40	46	46	46	46	46	46	44	44	46	46	46	46	46	46	46	46	40	46	44	40	6
160	320	0.2	0.2	bsln	46	46	36	46	46	36	41	40	46	46	46	46	46	46	44	44	46	46	46	46	46	46	46	46	40	46	44	40	6
160	320	0.2	0.2	sig2	36	36	36	36	36	32	34	34	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	34	36	36	30	6
160	320	0.2	0.2	big2	46	46	36	46	46	36	41	40	46	46	46	46	46	46	44	44	46	46	46	46	46	46	46	46	40	46	44	46	6
160	320	0.2	0.2	s2or	46	46	36	46	46	40	43	42	46	46	46	46	46	46	44	44	46	46	46	46	46	46	46	46	42	46	44	46	36
320	320	0.2	0.2	raw	100	68	68	93	98	81	81	94	94	100	100	100	100	100	94	94	100	100	100	98	98	98	98	91	90	98	98	47	52
320	320	0.2	0.2	sig1	68	68	46	67	68	55	55	66	66	68	68	68	68	68	66	66	68	68	68	68	68	68	68	67	60	68	68	44	24
320	320	0.2	0.2	bsln	68	68	46	67	68	55	55	66	66	68	68	68	68	68	66	66	68	68	68	68	68	68	68	67	60	68	68	44	24
320	320	0.2	0.2	sig2	46	46	46	46	46	42	41	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	45	46	46	46	22	24
320	320	0.2	0.2	big2	68	68	46	67	68	56	57	66	66	68	68	68	68	68	66	66	68	68	68	68	68	68	68	68	60	68	68	68	24
320	320	0.2	0.2	s2or	68	68	46	67	68	59	60	66	66	68	68	68	68	68	66	66	68	68	68	68	68	68	68	68	60	68	68	68	46
20	20	0.5	0.2	raw	100	34	8	29	70	74	76	91	92	97	99	97	100	100	89	90	100	100	100	70	70	70	70	70	65	70	70	48	22
20	20	0.5	0.2	sig1	34	34	2	21	24	16	18	25	27	31	33	31	34	34	25	26	34	34	34	24	24	24	24	24	19	24	24	24	0
20	20	0.5	0.2	bsln	24	24	1	21	24	16	18	21	23	24	24	24	24	24	21	22	24	24	24	24	24	24	24	24	19	24	24	24	0
20	20	0.5	0.2	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
20	20	0.5	0.2	big2	24	24	1	21	24	16	18	21	23	24	24	24	24	24	21	22	24	24	24	24	24	24	24	24	19	24	24	24	0
20	20	0.5	0.2	s2or	24	24	1	21	24	16	18	21	23	24	24	24	24	24	21	22	24	24	24	24	24	24	24	24	19	24	24	24	1
40	20	0.5	0.2	raw	100	56	8	52	70	81	62	99	70	100	94	99	100	100	88	88	100	99	100	65	70	70	70	68	68	70	70	48	22
40	20	0.5	0.2	sig1	56	56	3	44	39	41	30	55	35	56	51	55	56	56	47	47	56	55	56	39	39	39	39	39	37	39	39	35	4
40	20	0.5	0.2	bsln	39	39	3	36	39	37	30	39	34	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	37	39	39	35	4
40	20	0.5	0.2	sig2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3
40	20	0.5	0.2	big2	39	39	4	36	39	37	30	39	34	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	37	39	39	39	4
40	20	0.5	0.2	s2or	39	39	3	36	39	37	30	39	34	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	37	39	39	38	4
80	20	0.5	0.2	raw	100	91	8	88	71	74	43	100	49	100	91	98	100	99	86	87	100	96	100	66	71	67	71	67	66	69	71	51	20
80	20	0.5	0.2	sig1	91	91	7	86	63	65	38	91	44	91	82	89	91	90	77	78	91	87	91	63	63	63	63	61	58	63	63	48	15
80	20	0.5	0.2	bsln	63	63	6	61	63	58	38	63	44	63	63	63	63	63	62	63	63	63	63	63	63	63	63	61	58	63	63	48	15
80	20	0.5	0.2	sig2	6	6	6	6	6	6	3	6	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	6	6	6	0	6
80	20	0.5	0.2	big2	63	63	15	61	63	58	41	63	46	63	63	63	63	63	62	63	63	63	63	63	63	63	63	63	58	63	63	63	15
80	20	0.5	0.2	s2or	63	63	6	61	63	58	41	63	46	63	63	63	63	63	62	63	63	63	63	63	63	63	63	63	58	63	63	54	15
160	20	0.5	0.2	raw	100	100	8	100	71	81	40	100	42	100	89	96	100	96	84	86	100	91	100	66	71	65	71	69	70	69	71	57	14
160	20	0.5	0.2	sig1	100	100	8	100	71	81	40	100	42	100	89	96	100	96	84	86	100	91	100	66	71	65	71	69	70	69	71	57	14
160	20	0.5	0.2	bsln	71	71	7	71	71	71	40	71	42	71	71	71	71	71	71	71	71	71	71	66	71	65	71	69	70	69	71	57	14
160	20	0.5	0.2	sig2	7	7	7	7	7	7	3	7	3	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	7	5	7	0	7
160	20	0.5	0.2	big2	71	71	14	71	71	71	44	71	46	71	71	71	71	71	71	71	71	71	71	66	71	65	71	71	70	71	71	71	14
160	20	0.5	0.2	s2or	71	71	7	71	71	71	44	71	46	71	71	71	71	71	71	71	71	71	71	66	71	65	71	71	70	71	71	64	14
320	20	0.5	0.2	raw	100	100	8	100	71	85	20	100	21	100	90	94	100	97	86	86	100	91	100	69	71	68	71	67	70	67	71	54	17
320	20	0.5	0.2	sig1	100	100	8	100	71	85	20	100	21	100	90	94	100	97	86	86	100	91	100	69	71	68	71	67	70	67	71	54	17
320	20	0.5	0.2	bsln	71	71	7	71	71	71	20	71	21	71	71	71	71	71	71	71	71	71	71	69	71	68	71	67	70	67	71	54	17
320	20	0.5	0.2	sig2	7	7	7	7	7	7	1	7	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	7	3	7	0	7
320	20	0.5	0.2	big2	71	71	17	71	71	71	28	71	29	71	71	71	71	71	71	71	71	71	71	70	71	69	71	71	70	71	71	71	17
320	20	0.5	0.2	s2or	71	71	7	71	71	71	26	71	27	71	71	71	71	71	71	71	71	71	71	69	71	68	71	71	70	71	71	61	17
20	40	0.5	0.2	raw	100	34	17	33	72	57	82	68	100	98	100	98	100	100	92	92	98	100	100	72	59	72	70	71	55	72	69	55	17
20	40	0.5	0.2	sig1	34	34	4	18	26	6	19	12	34	32	34	32	34	34	26	26	32	34	34	26	21	26	26	26	11	26	23	26	0
20	40	0.5	0.2	bsln	26	26	4	18	26	6	19	12	26	26	26	26	26	26	23	23	26	26	26	26	21	26	26	26	11	26	23	26	0
20	40	0.5	0.2	sig2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0
20	40	0.5	0.2	big2	26	26	4	18	26	6	19	12	26	26	26	26	26	26	23	23	26	26	26	26	21	26	26	26	11	26	23	26	0
20	40	0.5	0.2	s2or	26	26	4	18	26	6	19	12	26	26	26	26	26	26	23	23	26	26	26	26	21	26	26	26	11	26	23	26	4
40	40	0.5	0.2	raw	100	56	17	57	76	64	65	81	83	94	95	94	100	100	81	81	100	100	100	76	76	76	76	75	65	76	75	54	22
40	40	0.5	0.2	sig1	56	56	10	38	38	24	25	37	39	50	51	50	56	56	37	37	56	56	56	38	38	38	38	38	27	38	37	35	3
40	40	0.5	0.2	bsln	38	38	9	37	38	24	25	34	34	37	37	37	38	38	34	34	38	38	38	38	38	38	38	38	27	38	37	35	3
40	40	0.5	0.2	sig2	9	9	9	9	9	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	6	3
40	40	0.5	0.2	big2	38	38	9	37	38	24	25	34	34	37	37	37	38	38	34	34	38	38	38	38	38	38	38	38	27	38	37	38	3
40	40	0.5	0.2	s2or	38	38	9	37	38	25	26	34	34	37	37	37	38	38	34	34	38	38	38	38	38	38	38	38	28	38	37	38	9
80	40	0.5	0.2	raw	100	91	17	87	77	64	44	95	58	99	91	95	100	99	77	78	100	97	99	76	77	77	77	75	63	76	77	63	14
80	40	0.5	0.2	sig1	91	91	15	85	71	55	39	86	51	90	82	86	91	90	68	69	91	88	90	71	71	71	71	70	57	70	71	61	10
80	40	0.5	0.2	bsln	71	71	14	71	71	55	39	71	51	71	71	71	71	71	63	64	71	71	71	71	71	71	71	70	57	70	71	61	10
80	40	0.5	0.2	sig2	14	14	14	14	14	13	13	14	13	14	14	14	14	14	13	13	14	14	14	14	14	14	14	13	14	13	14	6	8
80	40	0.5	0.2	big2	71	71	16	71	71	56	40	71	52	71	71	71	71	71	64	65	71	71	71	71	71	71	71	71	57	71	71	71	10
80	40	0.5	0.2	s2or	71	71	14	71	71	56	40	71	52	71	71	71	71	71	64	65	71	71	71	71	71	71	71	71	57	71	71	69	16
160	40	0.5	0.2	raw	100	100	17	100	77	66	37	99	40	100	75	86	100	96	71	71	100	82	99	77	77	77	77	74	66	75	77	67	10
160	40	0.5	0.2	sig1	100	100	17	100	77	66	37	99	40	100	75	86	100	96	71	71	100	82	99	77	77	77	77	74	66	75	77	67	10
160	40	0.5	0.2	bsln	77	77	16	77	77	66	37	77	40	77	73	76	77	77	70	70	77	76	77	77	77	77	77	74	66	75	77	67	10
160	40	0.5	0.2	sig2	16	16	16	16	16	15	12	16	12	16	15	16	16	16	15	15	16	16	16	16	16	16	16	13	16	14	16	6	10
160	40	0.5	0.2	big2	77	77	16	77	77	67	41	77	44	77	74	76	77	77	71	71	77	76	77	77	77	77	77	77	66	77	77	77	10
160	40	0.5	0.2	s2or	77	77	16	77	77	67	41	77	44	77	74	76	77	77	71	71	77	76	77	77	77	77	77	77	66	77	77	77	16
320	40	0.5	0.2	raw	100	100	17	100	77	70	26	100	27	100	77	86	100	90	75	75	100	79	99	77	77	77	77	73	66	74	77	64	13
320	40	0.5	0.2	sig1	100	100	17	100	77	70	26	100	27	100	77	86	100	90	75	75	100	79	99	77	77	77	77	73	66	74	77	64	13
320	40	0.5	0.2	bsln	77	77	16	77	77	68	26	77	27	77	75	76	77	77	73	73	77	75	77	77	77	77	77	73	66	74	77	64	13
320	40	0.5	0.2	sig2	16	16	16	16	16	15	9	16	9	16	16	16	16	16	15	15	16	16	16	16	16	16	16	12	16	13	16	5	11
320	40	0.5	0.2	big2	77	77	18	77	77	69	31	77	32	77	75	76	77	77	74	74	77	75	77	77	77	77	77	77	66	77	77	77	13
320	40	0.5	0.2	s2or	77	77	16	77	77	69	33	77	34	77	75	76	77	77	74	74	77	75	77	77	77	77	77	77	66	77	77	75	18
20	80	0.5	0.2	raw	100	34	24	42	83	50	88	57	100	92	100	98	100	100	90	90	97	100	100	83	45	83	57	83	55	83	63	68	15
20	80	0.5	0.2	sig1	34	34	8	21	30	4	22	4	34	26	34	32	34	34	24	24	31	34	34	30	16	30	24	30	5	30	10	30	0
20	80	0.5	0.2	bsln	30	30	8	21	30	4	22	4	30	26	30	28	30	30	24	24	28	30	30	30	16	30	24	30	5	30	10	30	0
20	80	0.5	0.2	sig2	8	8	8	8	8	4	8	4	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	8	6	8	0
20	80	0.5	0.2	big2	30	30	8	21	30	4	22	4	30	26	30	28	30	30	24	24	28	30	30	30	16	30	24	30	5	30	10	30	0
20	80	0.5	0.2	s2or	30	30	8	21	30	8	22	8	30	26	30	28	30	30	24	24	28	30	30	30	16	30	24	30	8	30	12	30	8
40	80	0.5	0.2	raw	100	56	24	67	87	55	73	62	97	92	99	97	100	100	78	80	97	100	100	87	76	87	86	86	59	87	72	70	17
40	80	0.5	0.2	sig1	56	56	14	42	48	16	31	22	53	48	55	53	56	56	34	37	53	56	56	48	41	48	48	48	20	48	33	47	1
40	80	0.5	0.2	bsln	48	48	14	42	48	16	31	22	47	43	48	47	48	48	33	35	47	48	48	48	41	48	48	48	20	48	33	47	1
40	80	0.5	0.2	sig2	14	14	14	14	14	10	14	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	12	14	14	13	1
40	80	0.5	0.2	big2	48	48	14	42	48	16	31	22	47	43	48	47	48	48	33	35	47	48	48	48	41	48	48	48	20	48	33	48	1
40	80	0.5	0.2	s2or	48	48	14	42	48	20	31	24	47	43	48	47	48	48	33	35	47	48	48	48	41	48	48	48	22	48	33	48	14
80	80	0.5	0.2	raw	100	91	24	90	88	47	47	71	79	91	91	91	99	100	72	74	99	99	99	88	88	88	88	88	49	88	86	78	10
80	80	0.5	0.2	sig1	91	91	22	85	80	39	39	62	70	82	82	82	90	91	63	65	90	90	90	80	80	80	80	80	41	80	78	75	5
80	80	0.5	0.2	bsln	80	80	22	79	80	39	39	60	68	78	78	78	80	80	61	63	80	80	80	80	80	80	80	80	41	80	78	75	5
