n1	n2	d1	d2	type	m	sig1	sig2	sdir	sigm	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	d2.scp1	big2
320	80	0.5	1	raw	1000	1000	1000	1000	1000	168	29	439	228	214	886	1000	996
320	80	0.5	1	sig1	1000	1000	1000	1000	1000	168	29	439	228	214	886	1000	996
320	80	0.5	1	bsln	1000	1000	1000	1000	1000	168	29	439	228	214	886	1000	996
320	80	0.5	1	sig2	1000	1000	1000	1000	1000	168	29	439	228	214	886	1000	996
320	80	0.5	1	big2	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	996
320	80	0.5	1	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	160	0.5	1	raw	1000	374	1000	946	1000	217	673	851	754	717	993	946	857
20	160	0.5	1	sig1	374	374	374	374	374	213	372	374	373	372	374	374	285
20	160	0.5	1	bsln	374	374	374	374	374	213	372	374	373	372	374	374	285
20	160	0.5	1	sig2	374	374	374	374	374	213	372	374	373	372	374	374	285
20	160	0.5	1	big2	374	374	374	374	374	343	373	374	373	373	374	374	285
20	160	0.5	1	s2or	374	374	374	374	374	374	374	374	374	374	374	374	374
40	160	0.5	1	raw	1000	598	1000	988	1000	151	422	751	555	521	976	988	962
40	160	0.5	1	sig1	598	598	598	598	598	151	408	581	513	489	598	598	572
40	160	0.5	1	bsln	598	598	598	598	598	151	408	581	513	489	598	598	572
40	160	0.5	1	sig2	598	598	598	598	598	151	408	581	513	489	598	598	572
40	160	0.5	1	big2	598	598	598	598	598	594	597	598	598	598	598	598	572
40	160	0.5	1	s2or	598	598	598	598	598	598	598	598	598	598	598	598	598
80	160	0.5	1	raw	1000	889	1000	1000	1000	87	193	600	313	298	936	1000	990
80	160	0.5	1	sig1	889	889	889	889	889	87	193	595	313	298	871	889	879
80	160	0.5	1	bsln	889	889	889	889	889	87	193	595	313	298	871	889	879
80	160	0.5	1	sig2	889	889	889	889	889	87	193	595	313	298	871	889	879
80	160	0.5	1	big2	889	889	889	889	889	889	889	889	889	889	889	889	879
80	160	0.5	1	s2or	889	889	889	889	889	889	889	889	889	889	889	889	889
160	160	0.5	1	raw	1000	995	1000	1000	1000	40	36	375	150	138	797	1000	1000
160	160	0.5	1	sig1	995	995	995	995	995	40	36	375	150	138	797	995	995
160	160	0.5	1	bsln	995	995	995	995	995	40	36	375	150	138	797	995	995
160	160	0.5	1	sig2	995	995	995	995	995	40	36	375	150	138	797	995	995
160	160	0.5	1	big2	995	995	995	995	995	995	995	995	995	995	995	995	995
160	160	0.5	1	s2or	995	995	995	995	995	995	995	995	995	995	995	995	995
320	160	0.5	1	raw	1000	1000	1000	1000	1000	19	6	220	55	50	636	1000	1000
320	160	0.5	1	sig1	1000	1000	1000	1000	1000	19	6	220	55	50	636	1000	1000
320	160	0.5	1	bsln	1000	1000	1000	1000	1000	19	6	220	55	50	636	1000	1000
320	160	0.5	1	sig2	1000	1000	1000	1000	1000	19	6	220	55	50	636	1000	1000
320	160	0.5	1	big2	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	160	0.5	1	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	320	0.5	1	raw	1000	374	1000	946	1000	135	685	817	732	701	993	946	859
20	320	0.5	1	sig1	374	374	374	374	374	135	373	374	373	373	374	374	287
20	320	0.5	1	bsln	374	374	374	374	374	135	373	374	373	373	374	374	287
20	320	0.5	1	sig2	374	374	374	374	374	135	373	374	373	373	374	374	287
20	320	0.5	1	big2	374	374	374	374	374	333	373	374	373	373	374	374	287
20	320	0.5	1	s2or	374	374	374	374	374	374	374	374	374	374	374	374	374
40	320	0.5	1	raw	1000	598	1000	988	1000	84	421	680	498	461	971	988	962
40	320	0.5	1	sig1	598	598	598	598	598	84	418	579	485	454	598	598	572
40	320	0.5	1	bsln	598	598	598	598	598	84	418	579	485	454	598	598	572
40	320	0.5	1	sig2	598	598	598	598	598	84	418	579	485	454	598	598	572
40	320	0.5	1	big2	598	598	598	598	598	593	598	598	598	598	598	598	572
40	320	0.5	1	s2or	598	598	598	598	598	598	598	598	598	598	598	598	598
80	320	0.5	1	raw	1000	889	1000	1000	1000	41	175	489	245	221	892	1000	998
80	320	0.5	1	sig1	889	889	889	889	889	41	175	489	245	221	849	889	887
80	320	0.5	1	bsln	889	889	889	889	889	41	175	489	245	221	849	889	887
80	320	0.5	1	sig2	889	889	889	889	889	41	175	489	245	221	849	889	887
80	320	0.5	1	big2	889	889	889	889	889	889	889	889	889	889	889	889	887
80	320	0.5	1	s2or	889	889	889	889	889	889	889	889	889	889	889	889	889
160	320	0.5	1	raw	1000	995	1000	1000	1000	5	19	203	60	52	663	1000	1000
160	320	0.5	1	sig1	995	995	995	995	995	5	19	203	60	52	663	995	995
160	320	0.5	1	bsln	995	995	995	995	995	5	19	203	60	52	663	995	995
160	320	0.5	1	sig2	995	995	995	995	995	5	19	203	60	52	663	995	995
160	320	0.5	1	big2	995	995	995	995	995	995	995	995	995	995	995	995	995
160	320	0.5	1	s2or	995	995	995	995	995	995	995	995	995	995	995	995	995
320	320	0.5	1	raw	1000	1000	1000	1000	1000	2	2	73	11	11	352	1000	1000
320	320	0.5	1	sig1	1000	1000	1000	1000	1000	2	2	73	11	11	352	1000	1000
320	320	0.5	1	bsln	1000	1000	1000	1000	1000	2	2	73	11	11	352	1000	1000
320	320	0.5	1	sig2	1000	1000	1000	1000	1000	2	2	73	11	11	352	1000	1000
320	320	0.5	1	big2	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	320	0.5	1	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	20	0.8	1	raw	1000	688	855	993	966	783	757	989	917	899	1000	993	650
20	20	0.8	1	sig1	688	688	588	687	685	600	594	685	657	656	688	687	366
20	20	0.8	1	bsln	687	687	588	687	685	600	594	684	657	656	687	687	366
20	20	0.8	1	sig2	588	588	588	588	588	533	521	587	572	567	588	588	366
20	20	0.8	1	big2	687	687	588	687	685	640	650	685	668	676	687	687	366
20	20	0.8	1	s2or	687	687	588	687	685	655	661	685	673	677	687	687	588
40	20	0.8	1	raw	1000	948	855	999	998	859	673	982	925	904	999	999	685
40	20	0.8	1	sig1	948	948	813	947	948	828	656	938	889	869	948	947	637
40	20	0.8	1	bsln	947	947	813	947	947	828	656	937	889	869	947	947	637
40	20	0.8	1	sig2	813	813	813	813	813	713	559	803	763	740	813	813	630
40	20	0.8	1	big2	947	947	820	947	947	925	904	947	938	941	947	947	637
40	20	0.8	1	s2or	947	947	813	947	947	928	910	947	939	942	947	947	820
80	20	0.8	1	raw	1000	997	855	999	1000	887	525	970	917	898	999	999	708
80	20	0.8	1	sig1	997	997	853	996	997	885	524	967	915	896	996	996	705
80	20	0.8	1	bsln	996	996	853	996	996	885	524	967	915	896	995	996	705
80	20	0.8	1	sig2	853	853	853	853	853	747	460	825	776	757	852	853	701
80	20	0.8	1	big2	996	996	857	996	996	991	908	995	992	992	996	996	705
80	20	0.8	1	s2or	996	996	853	996	996	991	917	995	992	992	996	996	857
160	20	0.8	1	raw	1000	1000	855	999	1000	888	414	964	904	880	1000	999	722
